date,symbol,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob,score_prob,target_weight
2022-06-17,VN:VIB,0.16708373435996138,4,4.0,0.6095844549064502,0.28111969586850116,0.1409952747525193,0.09141108866300915,0.0733013503759697,0.4131725903400007,0.4864739407159704,0.29654695197753755,0.25
2022-06-17,VN:HDC,0.03204673543867531,4,2.0,0.5503809161541002,0.24805312228281978,0.16579410680821696,0.10420692867348982,0.11677812958923176,0.36516771264624165,0.48194584223547343,0.2652537941862193,0.25
2022-06-17,VN:MSB,0.07788161993769482,4,4.0,0.6147877871990204,0.25661879777908325,0.14156660437583923,0.1290024220943451,0.07442227005958557,0.39838990569114685,0.4728121757507324,0.2906791512905471,0.25
2022-06-29,VN:VCG,0.07567448869995741,4,3.0,0.6292924861715364,0.2653575500047572,0.15800082448123656,0.08761144298894043,0.07454106845645504,0.4144891140686108,0.4890301825250658,0.3077430193741189,0.25
2022-06-29,VN:SSI,0.06834886716678046,4,3.0,0.544931625089011,0.27649865172427857,0.15588942518583146,0.08450357804827939,0.09775334070071595,0.3853550043408946,0.48310834504161054,0.2632610155575875,0.25
2022-06-29,VN:HPG,0.019810762862211728,4,2.0,0.49055645249369406,0.28569099094203865,0.1479911495149795,0.102816223332165,0.09028766236984981,0.373213973840967,0.4635016362108168,0.22737371838460102,0.25
2022-06-29,VN:NKG,0.05013192612137218,4,3.0,0.5288663533007223,0.24839649169160083,0.1660236058375386,0.12524336109893913,0.09466334079715084,0.36567320057477054,0.46033654137192137,0.24345650792643514,0.25
2022-07-11,VN:GVR,0.10262529832935563,4,4.0,0.44096733805634564,0.26548167271966716,0.17040387778270608,0.09736442275749377,0.1289577594710064,0.33779226726912653,0.46675002674013294,0.20582151682932456,0.25
2022-07-11,VN:HPG,-0.03630262355094571,4,0.0,0.49350960930057153,0.29077067754588515,0.1506224859459513,0.0926330827725449,0.08612390543428133,0.3798498483013373,0.4659737537356186,0.22996252515038587,0.25
2022-07-11,VN:MSB,0.09696969696969693,4,4.0,0.519091979238152,0.25648091007712215,0.1524996951967387,0.1289331057349773,0.10085268619217533,0.36123360279898653,0.4620862889911619,0.2398652863312349,0.25
